ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
31547,Walter Eugene Egan,M,23,178,48,Western Golf Association-1,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Team,Gold
31548,Atsushi Egawa,M,21,173,70,Japan,JPN,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
31549,Yoshitaka Egawa,M,21,185,80,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,Gold
31551,Aaron Egbele,M,25,181,79,Nigeria,NGR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
31552,Innocent Ejima Egbunike,M,22,174,65,Nigeria,NGR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
31554,Alberto Egea Lpez,M,30,166,58,Venezuela,VEN,1932 Summer,1932,Summer,Los Angeles,Art Competitions,Art Competitions Mixed Unknown Event,Gold
31559,Markus Ulrich Egen,M,28,181,78,Germany,GER,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
31559,Markus Ulrich Egen,M,32,181,78,Germany,GER,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
31561,Gnther Eger,M,27,185,90,Germany-2,GER,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Two,Bronze
31565,Krisztina Egerszegi,F,14,174,57,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Backstroke,Silver
31565,Krisztina Egerszegi,F,14,174,57,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Backstroke,Gold
31565,Krisztina Egerszegi,F,17,174,57,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Backstroke,Gold
31565,Krisztina Egerszegi,F,17,174,57,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Backstroke,Gold
31565,Krisztina Egerszegi,F,17,174,57,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 400 metres Individual Medley,Gold
31565,Krisztina Egerszegi,F,21,174,57,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Backstroke,Gold
31565,Krisztina Egerszegi,F,21,174,57,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 400 metres Individual Medley,Bronze
31566,Mrta Egervri (-Magyar),F,19,160,49,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Team All-Around,Silver
31566,Mrta Egervri (-Magyar),F,19,160,49,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Uneven Bars,Bronze
31572,Gerritjan Eggenkamp,M,28,196,93,Netherlands,NED,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Silver
31573,Fredi Egger,M,23,173,66,Switzerland,SUI,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,Gold
31578,Jean-Pierre Egger,M,32,192,125,Switzerland,SUI,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Shot Put,Gold
31579,Jrg Egger,M,32,178,98,Switzerland-2,SUI,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Men's Two,Bronze
31579,Jrg Egger,M,32,178,98,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Men's Four,Silver
31583,Sabine Egger,F,20,171,62,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Slalom,Silver
31585,"Wilhelm ""Willi"" Egger",M,23,161,62,Austria,AUT,1956 Winter,1956,Winter,Cortina d'Ampezzo,Nordic Combined,Nordic Combined Men's Individual,Silver
31585,"Wilhelm ""Willi"" Egger",M,27,161,62,Austria,AUT,1960 Winter,1960,Winter,Squaw Valley,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Bronze
31588,Harald Eggers,M,26,172,62,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
31589,Anders Eggert Jensen,M,30,179,79,Denmark,DEN,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Bronze
31592,Romy Eggimann,F,18,157,54,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
31595,Markus Eggler,M,33,179,89,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Curling,Curling Men's Curling,Bronze
31595,Markus Eggler,M,41,179,89,Switzerland,SUI,2010 Winter,2010,Winter,Vancouver,Curling,Curling Men's Curling,Bronze
31598,Hassan Eghmaz,M,27,173,61,Iran,IRI,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Lightweight,Bronze
31599,"Richard Phillip ""Ric"" Egington",M,29,198,104,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Silver
31599,"Richard Phillip ""Ric"" Egington",M,33,198,104,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Bronze
31600,Werner Joseph Egk (Mayer-),M,35,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Music, Compositions For Orchestra",Gold
31603,Hans Egli,M,28,170,64,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Pistol, Team",Bronze
31604,Nathan John Eglington,M,23,182,83,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Gold
31608,Claes Robert Herman Vidarsson Egnell,M,36,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Team,Silver
31610,Leslie Jean Egnot,F,29,167,,New Zealand,NZL,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Women's Two Person Dinghy,Silver
31614,Vilma Egresi,F,24,162,59,Hungary,HUN,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
31618,Dursun Ali Eriba,M,,,,Turkey,TUR,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Bronze
31621,Augustine Owen Eguavoen,M,23,185,85,Nigeria,NGR,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,Silver
31624,Ramn Eguiazbal Berroa,M,24,,,Spain,ESP,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,Silver
31628,Rafael Egusquiza Basterra,M,25,187,78,Spain,ESP,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Bronze
31631,Krisztina Egyed,F,25,180,75,Hungary,HUN,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 1,500 metres",Bronze
31632,Franz Eha,M,29,192,88,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Marathon,Gold
31633,Masamitsu Ehara,M,23,175,70,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Silver
31634,Naito Ehara,M,23,172,59,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
31636,Klaus Johannes Ehl,M,23,188,77,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
31640,Wilhelm Ehmer,M,38,167,53,Germany,GER,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Literature, Epic Works",Silver
31641,Marcus Ehning,M,26,168,64,Germany,GER,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
31641,Marcus Ehning,M,38,168,64,Germany,GER,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
31643,Andr Ehrenberg,M,24,174,77,Germany-1,GER,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Bronze
31645,Karl Ehrenbolger,M,24,183,75,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Football,Football Men's Football,Silver
31646,Ralf Ehrenbrink,M,28,186,70,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
31646,Ralf Ehrenbrink,M,31,186,70,Germany,GER,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Gold
31646,Ralf Ehrenbrink,M,31,186,70,Germany,GER,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
31646,Ralf Ehrenbrink,M,35,186,70,Germany,GER,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
31649,John Robert Ehrensbeck,M,23,183,83,United States,USA,1968 Winter,1968,Winter,Grenoble,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
31652,Anneliese Ehrhardt (Jahns-),F,22,166,58,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 100 metres Hurdles,Gold
31654,Christian Ehrhoff,M,23,188,90,Germany,GER,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
31656,Andreas Ehrig,M,24,183,75,East Germany,GDR,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Men's 1,500 metres",Silver
31657,Harald Ehrig,M,22,181,95,East Germany,GDR,1972 Winter,1972,Winter,Sapporo,Luge,Luge Men's Singles,Silver
31658,Joachim Werner Ehrig,M,25,191,90,West Germany,FRG,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,Bronze
31659,Andrea Ehrig-Schne-Mitscherlich,F,15,165,58,East Germany,GDR,1976 Winter,1976,Winter,Innsbruck,Speed Skating,"Speed Skating Women's 3,000 metres",Silver
31659,Andrea Ehrig-Schne-Mitscherlich,F,23,165,58,East Germany,GDR,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Women's 1,000 metres",Silver
31659,Andrea Ehrig-Schne-Mitscherlich,F,23,165,58,East Germany,GDR,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Women's 1,500 metres",Silver
31659,Andrea Ehrig-Schne-Mitscherlich,F,23,165,58,East Germany,GDR,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Women's 3,000 metres",Gold
31659,Andrea Ehrig-Schne-Mitscherlich,F,27,165,58,East Germany,GDR,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 1,500 metres",Bronze
31659,Andrea Ehrig-Schne-Mitscherlich,F,27,165,58,East Germany,GDR,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 3,000 metres",Silver
31659,Andrea Ehrig-Schne-Mitscherlich,F,27,165,58,East Germany,GDR,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 5,000 metres",Silver
31662,Wolfgang Ehrl,M,20,147,80,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver
31662,Wolfgang Ehrl,M,24,147,80,Germany,GER,1936 Summer,1936,Summer,Berlin,Wrestling,"Wrestling Men's Lightweight, Freestyle",Silver
31670,Nina Katarina Ehrnrooth,F,25,162,60,Finland,FIN,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Bronze
31674,Majidreza Ehteshamzadeh,M,43,185,75,Iran,IRI,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Men's Singles,Silver
31676,Reinhard Eiben,M,20,170,69,East Germany,GDR,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Gold
31677,Franz Eibler,M,24,167,83,Austria,AUT,1948 Summer,1948,Summer,London,Weightlifting,Weightlifting Men's Heavyweight,Bronze
31683,Sabine Eichenberger,F,27,170,70,Switzerland,SUI,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
31688,Armin Eichholz,M,24,204,97,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,Gold
31688,Armin Eichholz,M,28,204,97,Germany,GER,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Bronze
31696,Willi Eichhorn,M,27,183,73,Germany,GER,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxless Pairs,Gold
31699,Sylvia Eichner,F,15,167,61,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
31700,Bernd Eichwurzel,M,23,196,91,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Fours,Gold
31701,Hans Eicke,M,23,169,58,Germany,GER,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,600 metres Medley Relay",Silver
31702,"Ulrich ""Ulli"" Eicke",M,32,186,85,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold
31711,Ole Christian Eidhammer,M,22,174,60,Norway,NOR,1988 Winter,1988,Winter,Calgary,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Bronze
31711,Ole Christian Eidhammer,M,22,174,60,Norway,NOR,1988 Winter,1988,Winter,Calgary,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Bronze
31715,Valts Eiduks,M,19,179,64,Latvia,LAT,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Bronze
31716,Andrea Eife (-Gemsleben),F,16,170,57,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
31718,Jakob Thorvald Eigenbrod,M,27,,,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Hockey,Hockey Men's Hockey,Silver
31719,"Joachim ""Jochen"" Eigenherr",M,21,183,74,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 200 metres,Gold
31719,"Joachim ""Jochen"" Eigenherr",M,21,183,74,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
31720,Christoph Eigenmann,M,22,176,71,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's Sprint,Gold
31724,Irene Elisabeth Maria Eijs,F,29,176,69,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Double Sculls,Bronze
31729,Marten Eikelboom,M,26,185,75,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Gold
31729,Marten Eikelboom,M,30,185,75,Netherlands,NED,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Silver
31733,Christoph Eimer,M,27,183,80,Germany,GER,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Bronze
31735,Elsa Margareta Einarsson,F,18,167,58,Sweden,SWE,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,"Speed Skating Women's 3,000 metres",Gold
31740,Vilhjlmur Einarsson,M,22,184,82,Iceland,ISL,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Triple Jump,Silver
31740,Vilhjlmur Einarsson,M,26,184,82,Iceland,ISL,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Triple Jump,Bronze
31743,Gintaras Einikis,M,22,208,120,Lithuania,LTU,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,Bronze
31743,Gintaras Einikis,M,26,208,120,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,Bronze
31743,Gintaras Einikis,M,30,208,120,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Bronze
31745,Thea Einder,F,25,177,66,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxless Pairs,Bronze
31749,Carolina Eiras Rueda,F,18,189,81,Argentina,ARG,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Bronze
31749,Carolina Eiras Rueda,F,18,170,62,Argentina,ARG,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Slalom,Gold
31753,Haukur Eirksson,M,27,150,40,Iceland,ISL,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,Bronze
31757,Bernhard Eisel,M,31,183,76,Austria,AUT,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Road Race, Individual",Gold
31759,John Lincoln Eisele,M,24,180,69,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3,200 metres Steeplechase",Bronze
31759,John Lincoln Eisele,M,24,180,69,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Silver
31761,"John Hunt Eiseman, Jr.",M,26,176,82,United States,USA,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
31765,Julius Eisenecker,M,33,176,82,Germany,GER,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Team",Bronze
31765,Julius Eisenecker,M,33,176,82,Germany,GER,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Team",Bronze
31770,Rudolf Hermann Eisenmenger,M,33,,,Austria,AUT,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Paintings",Silver
31771,Uwe Eisenreich,M,25,189,84,West Germany-2,FRG,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Four,Silver
31777,Brenda Lee Eisler (-Lee),F,20,170,57,Canada,CAN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Long Jump,Bronze
31778,"Lloyd Edgar Eisler, Jr.",M,28,180,81,Canada-1,CAN,1992 Winter,1992,Winter,Albertville,Figure Skating,Figure Skating Mixed Pairs,Bronze
31778,"Lloyd Edgar Eisler, Jr.",M,30,180,81,Canada-1,CAN,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,Bronze
31784,Pablo Enrique Alberto Eitel Schmidt,M,24,174,52,Chile,CHI,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 200 metres,Silver
31795,David Ejoke,M,28,177,72,Nigeria,NGR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 200 metres,Bronze
31795,David Ejoke,M,28,177,72,Nigeria,NGR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
31798,Elin Maria Ek,F,24,176,69,Sweden,SWE,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,Bronze
31798,Elin Maria Ek,F,28,176,69,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Bronze
31803,Joan Uduak Ekah,F,19,160,55,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,Bronze
31806,Lars Niclas Ekberg,M,23,191,83,Sweden,SWE,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Silver
31810,Axel Wilhelm Ekblom,M,31,177,82,Sweden,SWE,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Running Target, Double Shot, Team",Bronze
31812,Lars Gerhard Lennart Ekdahl,M,23,171,62,May Be,SWE,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 6 metres,Bronze
31813,Kim Andreas Ekdahl du Rietz,M,23,196,98,Sweden,SWE,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Silver
31815,John Wicktor Eke (Jonsson-),M,26,171,64,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's 10,000 metres",Bronze
31815,John Wicktor Eke (Jonsson-),M,26,171,64,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Individual",Bronze
31815,John Wicktor Eke (Jonsson-),M,26,171,64,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Team",Gold
31819,John Ekels,M,31,188,98,Canada,CAN,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,Bronze
31820,Bo Daniel Ekelund,M,25,187,75,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's High Jump,Bronze
31823,Simon Ekeno,M,26,178,58,Kenya,KEN,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Gold
31824,Seluk Eker,M,20,163,52,Turkey,TUR,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Flyweight,Gold
31824,Seluk Eker,M,24,163,52,Turkey,TUR,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Flyweight,Gold
31827,Sidsel Ekholdt (-Hilleren),F,16,162,50,Norway,NOR,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,Silver
31827,Sidsel Ekholdt (-Hilleren),F,16,162,50,Norway,NOR,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Horse Vault,Silver
31827,Sidsel Ekholdt (-Hilleren),F,16,162,50,Norway,NOR,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Uneven Bars,Silver
31830,"Kaarle Vin ""Kalle"" Ekholm",M,27,190,99,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
31831,Matilda Ekholm,F,34,172,67,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles,Bronze
31832,"Anthony Howard ""Tony"" Ekins",M,24,185,82,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Gold
31832,"Anthony Howard ""Tony"" Ekins",M,28,185,82,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,Silver
31833,Edwin Ekiring,M,24,183,65,Uganda,UGA,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Men's Singles,Silver
31842,Christina Eklund (-Olsson),F,24,166,60,Sweden,SWE,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,Gold
31847,Per-Erik Eklund,M,20,179,73,Sweden,SWE,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
31848,Thom Lennart Eklund,M,25,183,85,Sweden,SWE,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
31848,Thom Lennart Eklund,M,29,183,85,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
31850,Marika Irene Eklund-Lindholm,F,24,173,62,Finland,FIN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
31852,Allan Sigfrid Ekman,M,28,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Individual",Bronze
31853,Eugen Georg Oskar Ekman,M,22,178,71,Finland,FIN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Pommelled Horse,Gold
31856,Hilding Viktor Ekman,M,27,180,70,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's Cross-Country, Team",Bronze
31862,Werner Nicolai Ekman,M,30,177,75,Finland,FIN,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Trap, Team",Bronze
31863,Oliver Oscar Emanuel Ekman Larsson,M,22,188,86,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
31864,Zintis Ekmanis,M,25,184,90,Soviet Union-2,URS,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Two,Bronze
31868,Emmanuel Ekpo,M,20,181,75,Nigeria,NGR,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Silver
31873,Yrj Rafael Ekqvist,M,25,172,72,Finland,FIN,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Javelin Throw,Gold
31875,Elif Eki,F,29,168,59,Turkey,TUR,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Team,Silver
31879,Ulf Arne Ekstrand,M,22,192,86,Sweden,SWE,1980 Winter,1980,Winter,Lake Placid,Speed Skating,"Speed Skating Men's 10,000 metres",Gold
